Date,Tweet-text,Retweets,Likes,entities,topic,confidence,sentiment,sentiment_confidence
2013/01/30_09:54,We are a nation of immigrants.pic.twitter.com/W1K7uVMk,6632,3664,[],americans,0.5657925605773926,neutral,0.6699285507202148
2013/01/29_12:02,What makes someone American is not just blood or birth but allegiance to our founding principles. —President Obama,2567,1048,"[['American', 'NORP'],['Obama', 'PERSON']]",americans,0.5962892770767212,neutral,0.6632014513015747
2013/01/29_12:01,A lot of folks forget that most of ‘us’ used to be ‘them.’ —President Obama,4190,1467,"[['Obama', 'PERSON']]",americans,0.5505333542823792,neutral,0.5104324817657471
2013/01/29_11:55,For the first time in many years Republicans & Democrats seem ready to tackle this problem together.,707,349,"[['Republicans', 'NORP'],['Democrats', 'NORP']]",politics,0.631239116191864,positive,0.6237888932228088
2013/01/29_11:51,We define ourselves as a nation of immigrants. —President Obama,2015,760,"[['Obama', 'PERSON']]",americans,0.6472693681716919,neutral,0.7940846085548401
2013/01/29_11:49,Watch live: President Obama speaks on the need for comprehensive immigration reform. http://wh.gov/live  #immigrationreform,320,178,"[['Obama', 'PERSON']]",americans,0.4801144599914551,neutral,0.7307950854301453
2013/01/29_08:08,Here's Lilly Ledbetter on why she took up the fight for fair pay:http://OFA.BO/Ez4MkP,314,209,"[['Lilly Ledbetter', 'PERSON']]",americans,0.4865302145481109,neutral,0.853266179561615
2013/01/27_15:44,President Obama on International Holocaust Remembrance Day:http://OFA.BO/DCL4a6,851,388,"[['Obama', 'PERSON']]",americans,0.481739193201065,neutral,0.6781915426254272
2013/01/25_13:27,Let your friends and family know what the President and Vice President are doing to reduce gun violence: http://OFA.BO/oVJWhD ,1008,467,[],americans,0.5138021111488342,neutral,0.8014320135116577
2013/01/25_08:14,RT if you support President Obama's plan to reduce gun violence: http://OFA.BO/DKCULp ,7989,758,"[['Obama', 'PERSON']]",americans,0.5517651438713074,neutral,0.7097969651222229
2013/01/24_07:27,Join Vice President Biden for a conversation on gun violence today at 1:45 pm ET:http://OFA.BO/CgSgo9,490,289,"[['Biden', 'PERSON']]",politics,0.4834734201431274,neutral,0.8709823489189148
2013/01/22_09:03,You and I as citizens have the power to set this country's course.http://OFA.BO/zTZCF9,1013,582,[],americans,0.7489612102508545,neutral,0.7941802144050598
2013/01/22_07:53,This party is just another way to say something we can never say enough: thank you. —The President at last night's ball for servicemembers,849,541,[],americans,0.5332275032997131,positive,0.5385642051696777
2013/01/21_09:11,Thank you God Bless you and may He forever bless these United States of America.,5571,2281,"[['these United States of America', 'GPE']]",USA,0.5822529196739197,positive,0.972963571548462
2013/01/21_09:11,Let us answer the call of history and carry into an uncertain future that precious light of freedom. —President Obama,3376,1183,"[['Obama', 'PERSON']]",americans,0.5366612076759338,neutral,0.6360881924629211
2013/01/21_09:11,You and I as citizens have the obligation to shape the debates of our time.,1823,697,[],americans,0.4978218674659729,neutral,0.8418931365013123
2013/01/21_09:11,You and I as citizens have the power to set this country’s course.,2379,862,[],americans,0.6987610459327698,neutral,0.7870451807975769
2013/01/21_09:09,We cannot mistake absolutism for principle or substitute spectacle for politics or treat name-calling as reasoned debate.,2917,1102,[],politics,0.7214347720146179,negative,0.6507143974304199
2013/01/21_09:09,Decisions are upon us and we cannot afford delay.,1917,655,[],business,0.6634334325790405,neutral,0.6729258894920349
2013/01/21_09:07,Our journey is not complete until no citizen is forced to wait for hours to exercise the right to vote.,2168,897,[],politics,0.614460289478302,negative,0.7273604869842529
2013/01/21_09:07,Our journey is not complete until our wives our mothers and daughters can earn a living equal to their efforts.,11221,3682,[],americans,0.5355652570724487,neutral,0.5250954627990723
2013/01/21_09:06,We the people declare today that the most evident of truths—that all of us are created equal—is the star that guides us still.,4909,1579,[],americans,0.5761489272117615,positive,0.8669800758361816
2013/01/21_09:05,We will defend our people and uphold our values through strength of arms and rule of law. —President Obama,1083,484,"[['Obama', 'PERSON']]",americans,0.4927717745304107,positive,0.6360114216804504
2013/01/21_09:04,We the people still believe that enduring security and lasting peace do not require perpetual war.,2369,981,[],americans,0.6104174256324768,neutral,0.5843786597251892
2013/01/21_09:02,We will respond to the threat of climate change knowing that the failure to do so would betray our children and future generations.,3679,1281,[],climate change,0.8959765434265137,negative,0.6963527202606201
2013/01/21_09:02,We the people still believe that our obligations as Americans are not just to ourselves but to all posterity.,1361,588,"[['Americans', 'NORP']]",americans,0.7232972979545593,neutral,0.773452877998352
2013/01/21_09:01,We do not believe that in this country freedom is reserved for the lucky or happiness for the few.,3581,1200,[],americans,0.6534165740013123,negative,0.7567075490951538
2013/01/21_09:01,We the people still believe that every citizen deserves a basic measure of security and dignity. —President Obama,1909,719,"[['Obama', 'PERSON']]",americans,0.7501134276390076,neutral,0.5955541729927063
2013/01/21_08:59,We the people understand that our country cannot succeed when a shrinking few do very well and a growing many barely make it.,3787,1183,[],americans,0.5151543021202087,negative,0.6917997002601624
2013/01/21_08:59,America’s possibilities are limitless for we possess all the qualities that this world without boundaries demands. —President Obama,1650,609,"[['America', 'GPE'],['Obama', 'PERSON']]",USA,0.5314842462539673,positive,0.8903378844261169
2013/01/21_08:58,A decade of war is now ending. An economic recovery has begun. —President Obama,1862,715,"[['Obama', 'PERSON']]",americans,0.4937152862548828,positive,0.5463501214981079
2013/01/21_08:58,This generation of Americans has been tested by crises that steeled our resolve and proved our resilience. —President Obama,1010,398,"[['Americans', 'NORP'],['Obama', 'PERSON']]",americans,0.8050704002380371,positive,0.5108534097671509
2013/01/21_08:58,Now more than ever we must do these things together as one nation and one people. —President Obama,2559,820,"[['Obama', 'PERSON']]",americans,0.607987642288208,positive,0.4906003177165985
2013/01/21_08:57,We have always understood that when times change so must we. —President Obama,4688,1407,"[['Obama', 'PERSON']]",americans,0.4631654322147369,neutral,0.6986345648765564
2013/01/21_08:56,We made ourselves anew and vowed to move forward together. —President Obama,1971,651,"[['Obama', 'PERSON']]",americans,0.5436109900474548,positive,0.5375706553459167
2013/01/21_08:54,Each time we gather to inaugurate a president we bear witness to the enduring strength of our Constitution. —President Obama,2199,737,"[['Constitution', 'LAW'],['—President Obama', 'PERSON']]",americans,0.5971642136573792,positive,0.7445522546768188
2013/01/21_08:50,Joe Biden has been sworn in for a second term as Vice President of the United States. #inaug2013,1355,736,"[['Joe Biden', 'PERSON'],['the United States', 'GPE']]",politics,0.5675020217895508,neutral,0.8593310117721558
2013/01/21_07:35,Watch a livestream of the second inauguration here starting at 11:30am ET: http://www.2013pic.org/live,1264,444,[],politics,0.4889898598194122,neutral,0.9134914875030518
2013/01/21_07:03,The sequence of events today: @VP takes oath at 11:45am ET; President takes oath at 11:55am ET and delivers inaugural address at noon ET.,1202,331,[],politics,0.5538433790206909,neutral,0.9373154044151306
2013/01/20_05:46,Joe Biden has officially been sworn in for a second term. Congratulations Mr. Vice President.,4503,2055,"[['Joe Biden', 'PERSON']]",politics,0.6188445091247559,positive,0.9609308242797852
2013/01/19_12:46,Some familiar faces taking part in today's National Day of Service:pic.twitter.com/E0gbV2Wl,817,754,"[['National Day of Service', 'EVENT']]",americans,0.5894940495491028,neutral,0.705522358417511
2013/01/18_07:07,Our obligation: http://OFA.BO/GnQA4P pic.twitter.com/u0fgRpQM,1817,1199,[],business,0.4724310934543609,neutral,0.8354262113571167
2013/01/17_08:04,Stand with the President to reduce gun violence: http://OFA.BO/STKzAr pic.twitter.com/j2WPjyiG,2505,1115,[],americans,0.5338017344474792,neutral,0.775932252407074
2013/01/16_09:19,Let’s do the right thing for them and for this country we love so much. —President Obama,1438,655,"[['Obama', 'PERSON']]",americans,0.6240055561065674,positive,0.8711572885513306
2013/01/16_09:13,The most important changes we can make depend on congressional action. They need to bring these proposals up for a vote.,623,288,[],politics,0.5864814519882202,positive,0.5461541414260864
2013/01/16_09:10,The only way we can change is if the American people demand it. —President Obama,1855,581,"[['American', 'NORP'],['Obama', 'PERSON']]",americans,0.804844319820404,neutral,0.6267642974853516
2013/01/16_09:09,"President Obama: ""Let me be absolutely clear: like most Americans I believe the 2nd Amendment guarantees an individual right to bear arms.""",1344,430,"[['Obama', 'PERSON'],['Americans', 'NORP'],['the 2nd Amendment', 'LAW']]",americans,0.6474484205245972,neutral,0.7322340607643127
2013/01/16_09:00,This is our first task as a society: Keeping our children safe. —President Obama,1591,575,"[['Obama', 'PERSON']]",americans,0.7064435482025146,neutral,0.4969387948513031
2013/01/16_08:59,While reducing gun violence is a complicated challenge protecting our children from harm shouldn’t be a divisive one. —President Obama,1821,572,"[['Obama', 'PERSON']]",americans,0.5088025331497192,neutral,0.59749436378479
2013/01/14_14:11,We are not a deadbeat nation. And so there’s a very simple solution to this: Congress authorizes us to pay our bills.http://OFA.BO/g9Pu1a,738,328,"[['Congress', 'ORG']]",americans,0.4956360459327698,neutral,0.5142380595207214
2013/01/14_08:36,Watch live: President Obama holds a news conference. http://www.wh.gov/live ,409,208,"[['Obama', 'PERSON']]",americans,0.4665795266628265,neutral,0.8596441745758057
2013/01/13_14:33,President Obama on ending the war in Afghanistan and rebuilding America:http://OFA.BO/Urrm5T,1005,468,"[['Obama', 'PERSON'],['Afghanistan', 'GPE'],['America', 'GPE']]",americans,0.5530284643173218,neutral,0.8157753348350525
2013/01/12_08:35,Why would we spend taxpayer dollars on a Death Star with a fundamental flaw that can be exploited by a 1-man starship? http://OFA.BO/yfxWt3,16138,5443,"[['a Death Star', 'FAC']]",americans,0.4964482486248016,negative,0.771350085735321
2013/01/12_08:06,"President Obama: ""By the end of next year America’s war in Afghanistan will be over.""http://OFA.BO/PfK8Qg",1996,891,"[['Obama', 'PERSON'],['America', 'GPE'],['Afghanistan', 'GPE']]",americans,0.567512571811676,neutral,0.7580717206001282
2013/01/09_10:37,Join President Obama and Americans across the country for a National Day of Service on Jan 19th: http://OFA.BO/unFF8n pic.twitter.com/CHDycuHx,1004,831,"[['Obama', 'PERSON'],['Americans', 'NORP'],['a National Day of Service', 'EVENT']]",americans,0.637822151184082,neutral,0.5971373319625854
2013/01/08_08:14,Everyone pays their fair share. Everyone does their part. That's how our economy works best. That's how we grow.http://OFA.BO/pxqC65,1226,550,[],business,0.4628128111362457,positive,0.9010995626449584
2013/01/08_07:01,My family will be joining Americans across the country for a National Day of Service on January 19th—join us: http://OFA.BO/8LqNx7  -bo,726,384,"[['Americans', 'NORP'],['a National Day of Service', 'EVENT']]",americans,0.7279458045959473,positive,0.5296608805656433
2013/01/07_10:32,I urge the Senate to confirm them as soon as possible so we can keep our nation secure and the American people safe. —President Obama,583,337,"[['Senate', 'ORG'],['American', 'NORP'],['Obama', 'PERSON']]",americans,0.5911322832107544,positive,0.5323973894119263
2013/01/07_10:29,These two leaders have dedicated their lives to protecting our country. I’m confident they will do an outstanding job. —President Obama,345,210,"[['Obama', 'PERSON']]",americans,0.5852569341659546,positive,0.9400336146354676
2013/01/07_10:28,My No. 1 criteria in making these decisions is simple: Who is going to do the best job of securing America. —President Obama,448,245,"[['America', 'GPE'],['Obama', 'PERSON']]",USA,0.5195242762565613,neutral,0.7091932892799377
2013/01/07_10:22,When it comes to defense of our country we are not Democrats or Republicans; we are Americans. —President Obama,1653,746,"[['Democrats', 'NORP'],['Republicans', 'NORP'],['Americans', 'NORP'],['Obama', 'PERSON']]",americans,0.808696448802948,neutral,0.6959197521209717
2013/01/07_10:19,Chuck Hagel is the leader our troops deserve. —President Obama,354,208,"[['Chuck Hagel', 'PERSON'],['Obama', 'PERSON']]",americans,0.6244021058082581,positive,0.6947663426399231
2013/01/06_07:33,Winning an election won't bring about the change we seek on its own:pic.twitter.com/c7czMiy7,1849,1287,[],politics,0.6105183362960815,negative,0.5934543013572693
2013/01/05_09:05,This week we made sure that 98% of Americans & 97% of small businesses won't see their income taxes go up by one dime.http://OFA.BO/Mxx4f7,1218,678,"[['98%', 'PERCENT'],['Americans', 'NORP'],['97%', 'PERCENT']]",americans,0.545893132686615,neutral,0.4689376950263977
2013/01/04_09:32,The private sector added 168000 jobs in December for the 34th month of growth in a row:pic.twitter.com/sP0JKSZH,1178,703,[],business,0.793802797794342,positive,0.6767453551292419
2013/01/02_18:30,What does yesterday's fiscal cliff agreement mean for you? President Obama explains:http://OFA.BO/Z6ffMu,781,533,"[['Obama', 'PERSON']]",americans,0.4691185653209686,neutral,0.8384429216384888
2013/01/02_09:41,An update on the bipartisan agreement to prevent a tax hike on 98% of Americans straight from President Obama: http://OFA.BO/Z6ffMu,622,379,"[['98%', 'PERCENT'],['Americans', 'NORP'],['Obama', 'PERSON']]",americans,0.6001439094543457,neutral,0.8266589641571045
2013/01/01_20:44,Under this law more than 98% of Americans and 97% of small businesses will not see their income taxes go up. —President Obama,2205,765,"[['more than 98%', 'PERCENT'],['Americans', 'NORP'],['97%', 'PERCENT'],['Obama', 'PERSON']]",americans,0.6282148957252502,neutral,0.5368219017982483
2013/01/01_20:20,Watch live: President Obama speaks from the briefing room. http://www.wh.gov/live ,451,314,"[['Obama', 'PERSON']]",americans,0.4752776026725769,neutral,0.8540394902229309
2013/01/01_08:15,President Obama on the Emancipation Proclamation issued by President Lincoln 150 years ago today: http://OFA.BO/iEPfUZ,1627,689,"[['Obama', 'PERSON'],['the Emancipation Proclamation', 'LAW'],['Lincoln', 'PERSON']]",americans,0.5489397644996643,neutral,0.8570347428321838
2012/12/31_11:24,The last thing folks can afford right now is to pay an extra $2000 in taxes next year. —President Obama,1038,441,"[['Obama', 'PERSON']]",americans,0.5161848664283752,negative,0.6975216269493103
2012/12/31_10:44,Watch live: President Obama speaks on the fiscal cliff.http://www.wh.gov/live ,470,330,"[['Obama', 'PERSON']]",americans,0.4842310845851898,neutral,0.833929181098938
2012/12/29_08:50,Congress can still prevent taxes from going up on 98% of Americans. But they've got to act right now.http://OFA.BO/6WGMUe,1232,528,"[['Congress', 'ORG'],['98%', 'PERCENT'],['Americans', 'NORP']]",americans,0.7313746809959412,neutral,0.6270614266395569
2012/12/28_15:22,We've got to get this done. —President Obama,1683,712,"[['Obama', 'PERSON']]",business,0.4742737412452698,neutral,0.6653620600700378
2012/12/28_15:22,The economy's growing but sustaining that trend is going to require elected officials to do their jobs. —President Obama,1518,511,"[['Obama', 'PERSON']]",politics,0.5478675365447998,positive,0.6462578773498535
2012/12/28_15:21,The American people are not going to have any patience for a politically self-inflicted wound to our economy. —President Obama,1500,462,"[['American', 'NORP'],['Obama', 'PERSON']]",politics,0.6531803011894226,negative,0.7925558090209961
2012/12/28_15:21,If an agreement isn't reached in time... I will urge Sen. Reid to bring to the floor a basic package to prevent middle class tax hikes.,832,344,"[['Reid', 'PERSON']]",politics,0.5874099731445312,neutral,0.7117617726325989
2012/12/28_15:19,"Obama: ""In just 4 days every American's tax rates are scheduled to go up by law. Every American's paycheck will get considerably smaller.""",1484,291,"[['Obama', 'PERSON'],['American', 'NORP'],['American', 'NORP']]",americans,0.692142128944397,neutral,0.4843281507492065
2012/12/28_09:07,Scroll through this timeline for a look back at the moments that made this year—and this campaign—what it was: http://OFA.BO/9EQXJh,437,353,[],politics,0.5096598267555237,neutral,0.9022207856178284
2012/12/25_07:59,Barack and Michelle wish you a Merry Christmas and Happy Holidays: http://OFA.BO/i1d9u3 pic.twitter.com/XkpjBLKK,3962,6820,"[['Barack', 'PERSON'],['Michelle', 'PERSON']]",americans,0.531270444393158,positive,0.9727588295936584
2012/12/24_07:45,The President and First Lady wish you a Merry Christmas and Happy Holidays:http://OFA.BO/jrLAYW ,3637,3492,[],americans,0.5965605974197388,positive,0.9828609228134156
2012/12/22_09:18,One of our favorite photos from this year: 30000 strong in Wisconsin.pic.twitter.com/bufskgX6,1468,1568,[],americans,0.5724266171455383,positive,0.9747235178947448
2012/12/22_08:01,We hear you: President Obama responds to the thousands of you who signed petitions on reducing gun violence.http://OFA.BO/Sfns5v,1344,654,"[['Obama', 'PERSON']]",americans,0.5397481322288513,neutral,0.7078119516372681
2012/12/21_14:52,There is absolutely no reason—none—not to protect [middle class] Americans from a tax hike. —President Obama,1353,564,"[['Americans', 'NORP'],['Obama', 'PERSON']]",americans,0.8701575398445129,neutral,0.5494600534439087
2012/12/21_14:51,All of us... agree that tax rates shouldn't go up for the other 98% of Americans. —President Obama,889,427,"[['the other 98%', 'PERCENT'],['Americans', 'NORP'],['Obama', 'PERSON']]",americans,0.5538720488548279,neutral,0.6163167953491211
2012/12/21_13:12,President Obama has announced @JohnKerry as his nominee to be the next Secretary of State: http://OFA.BO/L9SXFs,1052,444,"[['Obama', 'PERSON'],['@JohnKerry', 'PERSON'],['State', 'ORG']]",politics,0.5789448618888855,neutral,0.8955940008163452
2012/12/20_09:22,“We don’t turn back. We leave no one behind.” —President Obama at the DNC. One of our favorite moments from this year:pic.twitter.com/U1mZb83g,984,816,"[['Obama', 'PERSON'],['DNC', 'ORG']]",politics,0.5756313800811768,positive,0.9244410395622252
2012/12/19_13:54,The fact that this problem is complex can no longer be an excuse for doing nothing. http://OFA.BO/mxPAjA ,2195,803,[],business,0.4228379130363464,negative,0.6717178225517273
2012/12/18_17:23,One of our favorite 2012 photos: The President and First Lady hugging at his final campaign rally.pic.twitter.com/jUAJLm6h,2722,2413,[],politics,0.5877257585525513,positive,0.9669044613838196
2012/12/17_16:23,We've lost a true American hero with the passing of Senator Daniel Inouye. Aloha Danny. -bo,2446,1116,"[['American', 'NORP'],['Daniel Inouye', 'PERSON'],['Danny', 'PERSON']]",americans,0.5699266195297241,neutral,0.4619523286819458
2012/12/13_09:03,Taxes will go up for 114 million American families if Congress doesn't act. Make calls today: http://OFA.BO/BWVpyH pic.twitter.com/69jUQebt,966,468,"[['American', 'NORP'],['Congress', 'ORG']]",americans,0.5860999226570129,neutral,0.4832277595996856
2012/12/11_11:24,Taking care of family: Just one reason why #My2K matters. Tell Congress to keep taxes low: http://OFA.BO/eJ1SGL pic.twitter.com/nETU3Q3c,473,326,"[['#My2K', 'EVENT'],['Congress', 'ORG']]",americans,0.5523064136505127,neutral,0.6543591618537903
2012/12/11_08:07,If your taxes go up Republicans will have made a conscious choice to let that happen: http://OFA.BO/Hn4H5E,976,308,"[['Republicans', 'NORP']]",politics,0.7367180585861206,neutral,0.5798477530479431
2012/12/10_11:52,Pick up the phone to make sure your representative supports President Obama's middle class tax cut plan: http://OFA.BO/Gy78Lh,387,176,"[['Obama', 'PERSON']]",politics,0.5766171813011169,neutral,0.6575469374656677
2012/12/10_11:51,Our economic success has never come from the top down; it comes from the middle out. —President Obama,811,308,"[['Obama', 'PERSON']]",americans,0.5539777278900146,positive,0.4945650100708008
2012/12/10_11:45,We can solve this problem. All Congress has to do is pass a law to prevent a tax hike on the first $250000 of everybody's income. —Obama,713,231,"[['Congress', 'ORG'],['Obama', 'PERSON']]",politics,0.4788945913314819,neutral,0.5679243206977844
2012/12/10_11:44,If Congress doesn’t act the typical middle class family of four will see their taxes go up by about $2200. —President Obama,618,166,"[['Congress', 'ORG'],['Obama', 'PERSON']]",americans,0.652389407157898,negative,0.4824620485305786
2012/12/10_11:43,If Congress doesn't act soon starting on January 1st everyone's going to see their income taxes go up. —President Obama,566,163,"[['Congress', 'ORG'],['Obama', 'PERSON']]",americans,0.626560389995575,neutral,0.4806071817874908
2012/12/10_11:41,What we shouldn’t be doing is try to take away your rights to bargain for better wages or working conditions. —President Obama,600,220,"[['Obama', 'PERSON']]",americans,0.5055839419364929,negative,0.6088989973068237
2012/12/10_11:40,We should do everything we can to keep creating good middle class jobs. —President Obama,560,219,"[['Obama', 'PERSON']]",americans,0.559367299079895,positive,0.6313327550888062
2012/12/10_11:39,If you want to find the best workers in the world... you should invest in the United States of America. —President Obama,630,251,"[['the United States of America', 'GPE'],['Obama', 'PERSON']]",USA,0.5746169686317444,positive,0.5432263612747192
2012/12/10_11:38,"President Obama on the auto rescue: ""We bet on American ingenuity and I'd make that same bet again any day of the week.""",233,145,"[['Obama', 'PERSON'],['American', 'NORP']]",americans,0.642063558101654,neutral,0.6153935790061951
2012/12/10_11:34,I want us to bring down our deficits in a balanced and responsible way. —President Obama,454,217,"[['Obama', 'PERSON']]",americans,0.4800492227077484,neutral,0.5669487118721008
2012/12/10_11:33,I want us to put people back to work rebuilding our roads bridges and schools. —President Obama,607,261,"[['Obama', 'PERSON']]",americans,0.6070379018783569,neutral,0.481827825307846
2012/12/10_11:33,I want to make sure America leads the world in research technology and clean energy. —President Obama,667,295,"[['America', 'GPE'],['Obama', 'PERSON']]",USA,0.4799955487251282,positive,0.7521131038665771
2012/12/10_11:32,I want us to give more Americans the chance to earn the skills that businesses are looking for right now. —President Obama,480,239,"[['Americans', 'NORP'],['Obama', 'PERSON']]",americans,0.675045371055603,positive,0.5999376773834229
2012/12/10_11:31,I believe America only succeeds and thrives when we've got a strong and growing middle class. —President Obama,876,363,"[['America', 'GPE'],['Obama', 'PERSON']]",americans,0.4716190993785858,positive,0.7972559332847595
2012/12/10_11:27,Watch live: President Obama speaks at the Daimler Detroit Diesel plant in Redford Michigan.http://www.wh.gov/live ,244,127,"[['Obama', 'PERSON'],['Daimler', 'ORG'],['Redford', 'GPE']]",americans,0.5103148818016052,neutral,0.8652415871620178
2012/12/10_10:34,Who will decide if your taxes increase in just 22 days? A few dozen members of Congress who need to hear from you. http://OFA.BO/qLxeAt,539,190,"[['Congress', 'ORG']]",politics,0.5098690390586853,neutral,0.6899680495262146
2012/12/07_12:12,The economy has added private sector jobs for 33 straight months for a total of 5.6 million jobs during that time:pic.twitter.com/E9kzGtS3,1405,621,[],business,0.4812013804912567,positive,0.6505638360977173
2012/12/07_11:34,Tiffany shared what $2000 means to her—and the President stopped by to talk about it:http://OFA.BO/mJ2b4z,239,191,"[['Tiffany', 'PERSON']]",americans,0.4754746854305267,neutral,0.7660547494888306
2012/12/07_10:08,Out of the ashes of conflict America rose more prepared than ever to meet the challenges of the day.http://OFA.BO/uuPjbb ,549,278,"[['America', 'GPE']]",americans,0.5190021395683289,positive,0.8113833069801331
2012/12/07_09:06,Five small business owners on what $2000 means for their budgets and their employees: http://OFA.BO/BDm5La,307,189,[],business,0.8107372522354126,neutral,0.8788241744041443
2012/12/06_08:44,Seniors share what #My2K means to them: http://OFA.BO/5WvGob,215,163,[],americans,0.6359304785728455,neutral,0.8878785371780396
2012/12/05_13:21,That's my mandate. http://OFA.BO/foagK7 pic.twitter.com/SjMyRJZl,1243,833,[],business,0.4383990168571472,neutral,0.7786504626274109
2012/12/05_09:50,Join the thousands of Americans who have shared their #My2K stories: http://OFA.BO/hJ5LFw,208,180,"[['Americans', 'NORP']]",americans,0.6855693459510803,neutral,0.7380664348602295
2012/12/05_09:49,As a retired senior $2000 covers the approximate out-of-pocket yearly cost of my prescription drugs. —Harvey NY,175,142,"[['—Harvey NY', 'PERSON']]",health,0.7106192111968994,neutral,0.7817167043685913
2012/12/05_09:47,“Support my local store owners on Main Street in Farmingdale and continue to fund my children's education for college.”—Rick NY #My2K,209,154,"[['Main Street', 'FAC'],['Farmingdale', 'GPE']]",business,0.440747857093811,positive,0.7051085233688354
2012/12/05_09:45,“ #My2K will just about cover out-of-pocket costs for my cataract surgery.”—Bill IA,132,126,"[['#My2K will', 'LAW']]",health,0.8876270651817322,neutral,0.7622674107551575
2012/12/05_09:43,“$2000 is two months of daycare which allows me to work outside of the home!”—Sera TX #My2K,154,123,[],americans,0.64934903383255,positive,0.6511537432670593
2012/12/05_09:43,From affording quality child care to supporting local businesses here's why #My2K matters to families all over the country.,207,139,[],americans,0.6278272867202759,positive,0.7813096642494202
2012/12/05_08:21,When the American people speak loudly enough Congress listens. Add your voice: http://OFA.BO/HvcTkv pic.twitter.com/lvH2TUMu,935,566,"[['American', 'NORP'],['Congress', 'ORG']]",americans,0.7821765542030334,neutral,0.6971340179443359
2012/12/04_16:58,We rise or fall together as one nation and as one people.pic.twitter.com/CP4d32wX,2440,1681,[],americans,0.624994695186615,neutral,0.5330998301506042
2012/12/04_07:33,Robert Oklahoma: “We are using that money to help a family in PA that needs Christmas for their family.” #My2K,254,189,"[['Robert Oklahoma', 'PERSON'],['PA', 'GPE'],['K', 'PERSON']]",americans,0.8404698967933655,neutral,0.6149686574935913
2012/12/04_07:31,“Saving my family $2200 would help to feed diaper and clothe our 6-month-old daughter while finishing our master's program.”—Chad PA,303,194,[],americans,0.6057639718055725,positive,0.7811065912246704
2012/12/04_07:29,“Increasing my tax burden would make it tougher to purchase my own health insurance when I turn 26 this June.”—Kimberly MD,211,166,[],health,0.7750442624092102,negative,0.6606957316398621
2012/12/04_07:27,Dawn FL: “We are a hard-working middle-class family of four and $2200 goes a long way in our household. Let us move FORWARD!”,225,160,"[['Dawn', 'PERSON'],['FL', 'GPE']]",americans,0.7037944793701172,positive,0.7715184092521667
2012/12/03_12:59,I've asked Debbie Wasserman Schultz to continue her excellent work as chair of the DNC. Thanks for all you do Debbie. -bo,801,439,"[['Debbie Wasserman Schultz', 'PERSON'],['DNC', 'ORG'],['Debbie', 'PERSON']]",politics,0.5348236560821533,positive,0.9158267974853516
2012/12/03_12:19,If you missed the President's Twitter Q&A on middle class tax cuts catch the whole thing here: http://OFA.BO/fRAn3X,447,281,[],politics,0.5508251190185547,neutral,0.7511152029037476
2012/12/03_10:50,President Obama will start answering questions about middle class tax cuts in 10 minutes on @WhiteHouse—get your questions in with #My2K!,535,205,"[['Obama', 'PERSON'],['@WhiteHouse', 'ORG']]",politics,0.5287007689476013,neutral,0.6524070501327515
2012/12/03_07:38,A flashback to the election: President Obama campaigned—and won—on a clear tax plan.http://OFA.BO/JBxZec ,380,235,"[['Obama', 'PERSON']]",politics,0.5113189220428467,neutral,0.5925847887992859
2012/12/02_08:20,If Congress doesn't act the typical family's taxes will go up by $2000. Share what that would mean for you: http://OFA.BO/bgWRDj  #My2K,1317,465,"[['Congress', 'ORG']]",americans,0.5442829728126526,neutral,0.5380294919013977
2012/11/30_11:58,President Obama is counting on all of us to tell Congress what tax hikes would mean for our families. Weigh in here: http://OFA.BO/oarxrQ ,1006,241,"[['Obama', 'PERSON'],['Congress', 'ORG']]",americans,0.4731223583221435,neutral,0.7714897394180298
2012/11/30_09:15,"Obama: ""A clear majority of Americans agreed with a balanced approach to deficit reduction and making sure middle class taxes don't go up.""",504,224,"[['Obama', 'PERSON'],['Americans', 'NORP']]",americans,0.7278488874435425,neutral,0.5352227091789246
2012/11/30_09:15,This was a central question in the election. —President Obama on keeping middle class taxes low,275,141,"[['Obama', 'PERSON']]",politics,0.7742365598678589,neutral,0.7628979086875916
2012/11/30_09:11,A typical middle class family of 4 would see their income taxes go up by $2200. That's money a lot of families just can't afford to lose.,697,218,[],americans,0.5810062885284424,neutral,0.4704338908195495
2012/11/30_09:11,If Congress does nothing every family in America will see their income taxes automatically go up on January 1. —President Obama,695,159,"[['Congress', 'ORG'],['America', 'GPE'],['Obama', 'PERSON']]",americans,0.7338775992393494,negative,0.4794764220714569
2012/11/30_09:10,Where the clock is really ticking right now is on middle class taxes.,326,152,[],americans,0.6018475294113159,negative,0.5781819820404053
2012/11/30_09:08,I believe both parties can and will come together in the coming weeks to get that done.,349,211,[],politics,0.6922481656074524,positive,0.7671430706977844
2012/11/30_09:06,I want to reward manufacturers like this one & small businesses that create jobs here in the United States not overseas. —President Obama,530,229,"[['the United States', 'GPE'],['Obama', 'PERSON']]",business,0.6059675216674805,positive,0.6580876708030701
2012/11/30_09:04,I believe America only thrives when we have a strong and growing middle class. —President Obama,818,351,"[['America', 'GPE'],['Obama', 'PERSON']]",americans,0.5065175890922546,positive,0.7768037915229797
2012/11/30_09:03,President Obama is speaking at the Rodon Group Manufacturing Facility in Pennsylvania. Watch live:http://www.wh.gov/live ,161,113,"[['Obama', 'PERSON'],['the Rodon Group Manufacturing Facility', 'FAC'],['Pennsylvania', 'GPE']]",americans,0.5006199479103088,neutral,0.8542493581771851
