Date,Tweet-text,Retweets,Likes,entities,topic,confidence,sentiment,sentiment_confidence
2013/11/20_07:28,Next on the list: Five more House members who have the opportunity to lead on on #immigration.pic.twitter.com/fSWrGkqyAB,405,399,['House' 'ORG'],politics,0.7797925472259521,neutral,0.7582882046699524
2013/11/19_18:17,Read President Obama's handwritten tribute to the 150th anniversary of the #GettysburgAddress: http://OFA.BO/xmXSnC,534,518,['Obama' 'PERSON'],USA,0.5210716724395752,neutral,0.7862151265144348
2013/11/19_15:20,Home for the holidays? It's a great time to talk to friends and family about getting covered. http://OFA.BO/kc35M7  #GetTalking,309,344,,family,0.7811602354049683,positive,0.9666653871536255
2013/11/19_13:03,When your loved ones get together this holiday season remember to talk to them about health insurance. http://OFA.BO/Aienfw  #GetTalking,348,328,,health,0.7406333088874817,neutral,0.7344726920127869
2013/11/19_10:04,Retweet if you believe health care isn't a privilege for a fortunate few but a right for all. #Obamacarepic.twitter.com/NYzWBIFIOl,10480,3083,,health,0.9061059951782227,neutral,0.5873227119445801
2013/11/19_08:45,The American people and our judicial system deserve better.  on the continued partisan filibusters of #DCCircuit nominees,393,385,"['American' 'NORP'],['#DCCircuit nominees' 'EVENT']",politics,0.5198776721954346,negative,0.4665150046348572
2013/11/18_14:35,I want to talk with you. . Get on the phone today: http://OFA.BO/QcXQh1,306,327,,business,0.39273351430892944,neutral,0.779431939125061
2013/11/18_13:27,In Washington state thousands are getting covered. More from @latimes: http://OFA.BO/FRNjKa  #Obamacare,344,403,"['Washington' 'GPE'],['@latimes' 'ORG']",health,0.8433301448822021,neutral,0.7466648817062378
2013/11/18_09:57,. @GovInslee @GovSteveBeshear and @GovMalloyOffice explain why #Obamacare is working in their states:http://OFA.BO/Pqi52m,338,274,"['@GovMalloyOffice' 'ORG'],['Obamacare' 'WORK_OF_ART']",health,0.6868118643760681,neutral,0.7274357676506042
2013/11/17_14:59,Parents: Give your children the information they need to get covered. http://OFA.BO/18uubm  #GetTalkingpic.twitter.com/N8NeG7rz0v,666,679,,family,0.48427122831344604,neutral,0.7470664978027344
2013/11/17_14:20,I want to extend my best wishes to all our Sikh friends across the United States and around the world.  #HappyGurpurab,2978,2286,"['Sikh' 'NORP'],['the United States' 'GPE']",family,0.6289907097816467,positive,0.9376410841941833
2013/11/17_07:58,When you have a loved one's ear make sure to talk about getting health insurance: http://OFA.BO/Aqbguo  #GetTalkingpic.twitter.com/W0WfZwjYh3,624,628,,health,0.9225357174873352,neutral,0.7177218794822693
2013/11/16_13:34,This holiday season #GetTalking about new affordable options for the uninsured in your family. http://OFA.BO/JaUUna ,363,408,,family,0.7072132229804993,neutral,0.560368537902832
2013/11/16_10:21,A tremendous step towards American energy independence. . Watch the weekly address:http://OFA.BO/uwtR8J,316,327,['American' 'NORP'],USA,0.6649184226989746,positive,0.7232770323753357
2013/11/16_08:56,In this week's address President Obama talks about reaching a milestone for American energy. Watch:http://OFA.BO/tg6LzU,274,296,"['Obama' 'PERSON'],['American' 'NORP']",USA,0.6759546995162964,neutral,0.6850078105926514
2013/11/15_10:31,Spread the word about getting health insurance this holiday season: http://OFA.BO/HanMQm  #GetTalkingpic.twitter.com/YK8vtpFsFA,586,543,,health,0.8844106197357178,neutral,0.7609397768974304
2013/11/15_08:04,It's time to #GetTalking about health care. Get the information you need: http://OFA.BO/roGJK6,283,278,,health,0.9507087469100952,neutral,0.6424455642700195
2013/11/14_12:59,We have to do everything we can to make sure every American has access to quality affordable health care. ,817,755,['American' 'NORP'],health,0.8962424993515015,neutral,0.5058014392852783
2013/11/14_12:51,Today we generate more renewable energy than ever.  #ABetterBargain,445,411,,business,0.40857386589050293,positive,0.8215226531028748
2013/11/14_12:46,Over the last 44 months our businesses have created 7.8 million new jobs.  #ABetterBargain,420,447,,business,0.9114118814468384,positive,0.8033472895622253
2013/11/14_12:37,LIVE: President Obama discusses jobs and the importance of manufacturing in Cleveland. http://OFA.BO/Jk43hs,198,221,"['Obama' 'PERSON'],['Cleveland' 'GPE']",business,0.3828713893890381,neutral,0.805232048034668
2013/11/14_12:04,Watch President Obama speak about the importance of manufacturing in Cleveland at 3:40 p.m. ET: http://OFA.BO/3sUaQn,210,209,"['Obama' 'PERSON'],['Cleveland' 'GPE']",business,0.498602956533432,neutral,0.8184983730316162
2013/11/14_11:12,Before #Obamacare pregnancy was considered a pre-existing condition: http://OFA.BO/z8H7aM  #ThrowbackThursday,985,891,,health,0.6973842978477478,neutral,0.7393113970756531
2013/11/14_09:18,I am not going to walk away from 40 million people who have the chance to get health insurance for the first time. ,1596,1493,,health,0.786771833896637,neutral,0.4677908420562744
2013/11/13_14:21,Most Americans agree: It's time to raise the minimum wage.http://OFA.BO/wJMEqu ,1049,870,['Americans' 'NORP'],USA,0.48980268836021423,neutral,0.5447720289230347
2013/11/13_13:06,A majority of Americans support limiting carbon pollution from power plants to combat climate change. Learn more:http://OFA.BO/Ek6P1V,520,444,['Americans' 'NORP'],climate change,0.7122232913970947,neutral,0.5751738548278809
2013/11/13_11:08,It's time for the House of Representatives to take action on immigration reform. #Ready4Reformpic.twitter.com/dn0Oq2vox1,701,581,['the House of Representatives' 'ORG'],politics,0.4773460924625397,neutral,0.7836383581161499
2013/11/13_08:41,Retweet if you're #Ready4Reform to strengthen our economy our families and our nation. #immigration,1664,662,,family,0.5497840046882629,positive,0.7241435647010803
2013/11/12_15:15,Hawaii just became the next state to embrace marriage equality. Congratulations to the Aloha State. #LoveIsLovepic.twitter.com/diHuGXCCsK,13894,11048,"['Hawaii' 'GPE'],['the Aloha State' 'GPE']",family,0.7191704511642456,positive,0.9550286531448364
2013/11/12_10:02,Earlier this year Representative @PRyan told constituents he would #ActOnReform. Hold him to his word: http://OFA.BO/RnkqUK  #immigration,299,255,['@PRyan' 'PERSON'],politics,0.6107471585273743,neutral,0.8351742029190063
2013/11/11_14:12,Today we gather once more to honor patriots who have rendered the highest service any American can offer this nation. ,1488,1245,['American' 'NORP'],USA,0.7479628920555115,positive,0.9030596613883972
2013/11/10_07:49,This cancer survivor supports #Obamacare because it helps people with pre-existing conditions #GetCovered.http://OFA.BO/LwLzn6,612,606,['Obamacare' 'ORG'],health,0.9061689376831055,positive,0.6653175354003906
2013/11/09_08:15,In the weekly address President Obama honors America's veterans:http://OFA.BO/zhCdm2,358,368,"['Obama' 'PERSON'],['America' 'GPE']",USA,0.6681079268455505,positive,0.6299652457237244
2013/11/08_11:02,This country works best when we're working together.  #MadeInAmerica,981,876,,USA,0.8194498419761658,positive,0.9466762542724609
2013/11/08_10:58,It's the right thing to do.  on expanding Medicaid in every state #Obamacare,488,490,"['Medicaid' 'ORG'],['Obamacare' 'EVENT']",health,0.939678966999054,positive,0.6776225566864014
2013/11/08_10:54,President Obama: Rebuilding our infrastructure is not a partisan issue. It's an American issue. #MadeInAmerica,374,406,"['Obama' 'PERSON'],['American' 'NORP']",USA,0.7937199473381042,neutral,0.5079373717308044
2013/11/08_10:51,There's no reason both parties can't come together to get it done this year.  on #immigration reform,450,463,,politics,0.7357641458511353,neutral,0.5714304447174072
2013/11/08_10:48,We now export more goods and services than ever before—and that means more jobs right here in the U.S.A.  #MadeInAmerica,403,429,['U.S.A.' 'GPE'],USA,0.5620532035827637,positive,0.9067827463150024
2013/11/08_10:44,There's no question that the shutdown hurt our jobs market... Self-inflicted wounds do not have to happen.  #MadeInAmerica,328,331,,USA,0.8345241546630859,negative,0.7936466932296753
2013/11/08_10:39,Growing our economy creating new jobs ... That's always been what America's about.  #MadeInAmerica,344,363,['America' 'GPE'],USA,0.6922194957733154,positive,0.7873885035514832
2013/11/08_10:32,WATCH: President Obama is in New Orleans talking about growing the economy and creating jobs. http://OFA.BO/Xgdodd  #MadeInAmerica,187,240,"['Obama' 'PERSON'],['New Orleans' 'GPE']",USA,0.7472974061965942,neutral,0.5464687347412109
2013/11/08_09:46,The President speaks at 12:10 p.m. CT about the economy and making things the rest of the world buys: http://OFA.BO/ucsp8v  #MadeInAmerica,229,234,,USA,0.4793738126754761,neutral,0.5064051151275635
2013/11/08_08:50,Last month our economy added 204000 jobs to the private sector continuing a 44-month job creation streak:http://OFA.BO/quCuTr,542,574,,business,0.4654334485530853,positive,0.8423073291778564
2013/11/07_14:22,Pre-Obamacare here's what insurance companies could do to you: http://OFA.BO/PdsJVX  #TBT,461,552,,health,0.6863318681716919,neutral,0.7153013944625854
2013/11/07_13:43,Governor @DevalPatrick attended the #OFASummit on Monday. Read what he has to say about @Obamacare: http://OFA.BO/139x4Z,176,222,"['@DevalPatrick' 'PERSON'],['OFASummit' 'EVENT'],['@Obamacare' 'ORG']",health,0.7388956546783447,neutral,0.8265442252159119
2013/11/07_10:07,The House's inaction on #immigration costs the U.S. more by the second—see for yourself: http://OFA.BO/XVjRWF . It's time to #ActOnReform.,491,478,"['House' 'ORG'],['U.S.' 'GPE']",USA,0.5105594992637634,negative,0.6020160913467407
2013/11/07_07:33,The EPA's standards on cleaning carbon pollution from power plants will protect Americans' health. Show your support:http://OFA.BO/6nGWo1,298,299,"['EPA' 'ORG'],['Americans' 'NORP']",health,0.6134312748908997,positive,0.48578426241874695
2013/11/06_16:57,Getting people covered with health insurance is in everyone's interest. Time to put #PeopleOverPolitics.pic.twitter.com/GqiLiGgn51,1233,830,,health,0.7540467381477356,neutral,0.5275076627731323
2013/11/06_14:57,One year ago Americans voted for an agenda to move this country forward.pic.twitter.com/ixXKyx8vA6,2016,3381,['Americans' 'NORP'],USA,0.5442990660667419,neutral,0.7007153034210205
2013/11/06_13:01,If Texas expanded Medicaid under #Obamacare 1.2 million people would gain health insurance. #PeopleOverPolitics,1148,832,"['Texas' 'GPE'],['Medicaid' 'ORG'],['#Obamacare 1.2 million people' 'EVENT']",health,0.6875424981117249,neutral,0.6680024862289429
2013/11/06_09:42,The @OFA Obamacare Summit: stories from the past and inspiration for the future. Read all about it:http://OFA.BO/EWY6JD,213,209,['The @OFA Obamacare Summit' 'EVENT'],health,0.8053494095802307,neutral,0.6834105253219604
2013/11/05_16:29,Michelle and I are overjoyed for all the committed couples in Illinois whose love will now be as legal as ours. ,5156,5408,"['Michelle' 'PERSON'],['Illinois' 'GPE']",family,0.7337865829467773,positive,0.9686862826347351
2013/11/05_15:22,It's official: Marriage equality is coming to Illinois. #LoveIsLovepic.twitter.com/uAL0UhpCbA,14435,11509,['Illinois' 'GPE'],family,0.5717241764068604,neutral,0.5382652282714844
2013/11/05_11:30,Good news: 17 million people will be eligible for premium tax credits in the new health insurance marketplace.http://OFA.BO/ZGNXk1,457,335,,health,0.6053865551948547,positive,0.9163031578063965
2013/11/05_09:25,We are going to make sure that every single person in this country can get affordable health care.  http://OFA.BO/4zGShL,667,557,,health,0.7669855952262878,positive,0.6473291516304016
2013/11/04_17:32,Thank you for bringing it back home.  congratulates @NHLBlackhawks on winning the Stanley Cuppic.twitter.com/ZxYKGzT6Q5,1506,1858,"['@NHLBlackhawks' 'ORG'],['the Stanley Cuppic.twitter.com/ZxYKGzT6Q5' 'WORK_OF_ART']",family,0.5982179045677185,positive,0.9471961855888367
2013/11/04_15:24,I'm asking all of you to go out there and share these stories far and wide.  on how Obamacare is working #OFASummit,394,327,['Obamacare' 'ORG'],health,0.7962589859962463,neutral,0.6783839464187622
2013/11/04_15:17,The bottom line is we are making the insurance market better for everybody.  #OFASummit,434,384,,business,0.6981854438781738,positive,0.8646029829978943
2013/11/04_15:11,No one deserves to be denied health care because of politics.  #OFASummit,957,786,,politics,0.6092157363891602,negative,0.6848676800727844
2013/11/04_15:09,Today I'm here to simply say thank you.  to #OFASummit,375,481,,USA,0.4232037365436554,positive,0.8763638138771057
2013/11/04_15:01,President Obama gives special remarks now at @OFA's Obamacare summit. Follow here: http://OFA.BO/62vLkD  #GetCovered,154,195,"['Obama' 'PERSON'],['@OFA' 'ORG'],['Obamacare' 'EVENT']",health,0.7903671264648438,neutral,0.8327411413192749
2013/11/04_13:17,It's time to put aside aside politics and extend basic workplace protections to all LGBT Americans: http://OFA.BO/hXyd5j  #ENDA,835,608,['Americans' 'NORP'],politics,0.5024089813232422,neutral,0.6969603896141052
2013/11/04_12:06,The majority of small business owners and Americans of all political affiliations support #ENDA: http://OFA.BO/kUAHkK  Time to get it done.,398,401,['Americans' 'NORP'],business,0.6564573645591736,positive,0.6135830283164978
2013/11/04_11:09,Obamacare is adding patient protections to the individual health insurance market. Read all about it:http://OFA.BO/EXy5ny,329,268,['Obamacare' 'ORG'],health,0.7978823781013489,neutral,0.6178569793701172
2013/11/04_10:20,The Senate has the chance to pass #ENDA. Stand with LGBT workers—add your name today:http://OFA.BO/wxuGbS ,378,313,"['Senate' 'ORG'],['ENDA' 'LAW']",politics,0.507626473903656,neutral,0.7499455809593201
2013/11/03_12:23,It's time to work together to get people covered. #Obamacarepic.twitter.com/kTm5t44kil,1392,1404,,health,0.8984152674674988,neutral,0.5636114478111267
2013/11/03_10:26,Watch @OFA's new video and #GetTalking about health care this holiday season:http://OFA.BO/32EQ14,298,279,['@OFA' 'ORG'],health,0.9317471981048584,neutral,0.797349214553833
2013/11/03_08:35,We wish all those celebrating this weekend a Happy Diwali and Saal Mubarak. ,3586,2253,"['Diwali' 'EVENT'],['Saal Mubarak' 'EVENT']",family,0.7951673865318298,positive,0.9521671533584595
2013/11/02_10:37,The question isn’t between growth and fiscal responsibility. We need both.  on passing a responsible budget,599,517,,finance,0.7389352917671204,neutral,0.678292453289032
2013/11/02_08:24,In the weekly address President Obama calls on Congress to pass a budget that focuses on middle-class opportunity:http://OFA.BO/qHqGGn ,381,323,"['Obama' 'PERSON'],['Congress' 'ORG']",politics,0.5380885601043701,neutral,0.7963526844978333
2013/11/01_14:34,Have you ever had a family dinner like this? http://OFA.BO/YxCgof  #GetTalking,414,600,,family,0.9602924585342407,neutral,0.8363498449325562
2013/11/01_13:22,Today the President created a task force to help communities prepare for the effects of climate change: http://OFA.BO/QMdhyK  #ActOnClimate,503,389,,climate change,0.8609870076179504,neutral,0.7093145847320557
2013/11/01_09:07,Lights turkeys trees and decorations—this holiday season #GetTalking with a loved one about health care: http://OFA.BO/L635PG,313,373,,health,0.7098270654678345,neutral,0.531072199344635
2013/10/31_14:26,It's time to work together to get people covered. Join Team Obamacare: http://OFA.BO/U13bWU,499,430,['Team Obamacare' 'ORG'],health,0.6306259632110596,neutral,0.5331384539604187
2013/10/31_11:39,Be a part of Team @Obamacare—help ensure millions of Americans have the info they need to get affordable health care:http://OFA.BO/M1rpQh,326,290,['Americans' 'NORP'],health,0.8002917170524597,positive,0.49124646186828613
2013/10/31_10:05,Don't let anyone scare you out of getting affordable health insurance. #GetCoveredpic.twitter.com/l85M6jeh8k,1576,1504,,health,0.9235183596611023,neutral,0.6123426556587219
2013/10/30_13:45,We are in this together and we are going to see it through.  on #Obamacare,641,613,['Obamacare' 'EVENT'],health,0.6285659670829773,positive,0.6671590209007263
2013/10/30_13:40,Most Americans don't see things through a political lens or an ideological lens. ,495,402,['Americans' 'NORP'],politics,0.5410920977592468,negative,0.5705026984214783
2013/10/30_13:36,Both parties working together to get the job done—that's what we need in Washington.  on #Obamacare,449,423,"['Washington' 'GPE'],['Obamacare' 'EVENT']",health,0.684507429599762,neutral,0.5081325769424438
2013/10/30_13:30,“Providing people with health care—that should be a no-brainer.” ,680,576,,health,0.9637582302093506,positive,0.5264380574226379
2013/10/30_13:28,No one is losing their right to health coverage ... That's the truth. ,424,388,,health,0.9133646488189697,neutral,0.5715265274047852
2013/10/30_13:25,One of the things health reform was designed to do was to help not only the uninsured but also the underinsured. ,421,349,,health,0.9409763813018799,neutral,0.6713843941688538
2013/10/30_13:19,“Right now the website is too slow. Too many people have gotten stuck. And I am not happy about that.” ,280,250,,business,0.3893609046936035,negative,0.960262656211853
2013/10/30_13:16,“This marketplace is open now … The deal is good. The prices are low.”  on #Obamacare,235,207,,business,0.6482959985733032,positive,0.89118492603302
2013/10/30_13:14,President Obama on #Obamacare: It provides “a true patient’s bill of rights.”,236,247,['Obama' 'PERSON'],health,0.8382750153541565,neutral,0.6954237818717957
2013/10/30_13:11,Your law was the model for the nation's law.  on health care in Massachusetts,275,275,['Massachusetts' 'GPE'],health,0.848388135433197,neutral,0.813355028629303
2013/10/30_13:09,Health care reform in this state was a success. That doesn't mean it was perfect right away.  on health reform in Mass.,272,248,['Mass.' 'GPE'],health,0.9523746371269226,neutral,0.480959951877594
2013/10/30_13:00,LIVE: The President discusses how the success of Massachusetts' health care plan provides a blueprint for @Obamacare. http://OFA.BO/KvrEab ,195,160,"['Massachusetts' 'GPE'],['@Obamacare' 'EVENT']",health,0.8906931281089783,neutral,0.6336421370506287
2013/10/30_10:35,DYK: @Obamacare bans insurance companies from charging women more than men for the same coverage.pic.twitter.com/y2PqU3pgja,1224,1179,"['DYK' 'PERSON'],['@Obamacare' 'ORG']",health,0.6565895080566406,neutral,0.6066042184829712
2013/10/30_08:54,Don't miss President Obama's speech on health care today at 3:55 p.m. ET. http://OFA.BO/LzTqM6 pic.twitter.com/RSLXkFlaGQ,663,490,['Obama' 'PERSON'],health,0.739673912525177,positive,0.5471307635307312
2013/10/29_12:47,If you're a young adult looking for health insurance on the new marketplace you could #GetCovered for $50 a month. http://OFA.BO/shfe61,707,447,,health,0.7389421463012695,neutral,0.6354696154594421
2013/10/29_10:55,The effects of extreme weather on the East Coast have been devastating. #ThisIsRealpic.twitter.com/QZNeg9vP88,712,433,['the East Coast' 'LOC'],USA,0.41673073172569275,negative,0.7364429831504822
2013/10/29_09:53,We take care of our own. We leave nobody behind.  on the Hurricane Sandy anniversary #O29,562,383,['Hurricane Sandy' 'EVENT'],family,0.7248918414115906,neutral,0.6176403760910034
2013/10/29_08:09,Today we remember our fellow Americans who lost their lives to that storm.  on the anniversary of Hurricane Sandy #O29,883,459,"['Americans' 'NORP'],['Hurricane Sandy' 'EVENT']",USA,0.6617428660392761,neutral,0.5648940801620483
2013/10/28_12:38,Tell Congress to pass comprehensive immigration reform—for families and for our economy: http://OFA.BO/XYXag1  #ActOnReform,568,309,['Congress' 'ORG'],family,0.8154498338699341,neutral,0.7589907646179199
2013/10/27_12:00,The Senate passed bipartisan immigration reform more than 100 days ago. Let's get this done. #ActOnReformpic.twitter.com/TMMhuKFQw6,878,576,['Senate' 'ORG'],business,0.4841727018356323,positive,0.5698676109313965
2013/10/27_08:36,#Climate deniers can change. Watch: http://OFA.BO/88SCae,356,259,,climate change,0.7560137510299683,neutral,0.6307933330535889
2013/10/26_10:37,I’ll never stop fighting to help more hardworking Americans know the economic security of health care. ,1173,854,['Americans' 'NORP'],health,0.8914154767990112,positive,0.6226547956466675
2013/10/26_09:19,Stand up for LGBT Americans. Support the Employment Non-Discrimination Act today: http://OFA.BO/LWmZVZ pic.twitter.com/DRzLOiQWpe,2460,1449,"['Americans' 'NORP'],['the Employment Non-Discrimination Act' 'LAW']",USA,0.47633159160614014,neutral,0.7218555808067322
2013/10/26_08:02,Watch President Obama's weekly address on the launch of the new health insurance marketplace: http://OFA.BO/1hA7nT  #Obamacare,323,217,['Obama' 'PERSON'],health,0.8348485231399536,neutral,0.8064708113670349
2013/10/25_14:33,Tell your friends: #Obamacare is helping young people afford health insurance. (via @OFATruthTeam)pic.twitter.com/s9QHilsSjO,1159,622,['Obamacare' 'LAW'],health,0.812050998210907,positive,0.6780288219451904
2013/10/25_13:12,President Obama to @PathwaysInTech: Education is a ticket into the middle class—and it should be available to everyone.,520,290,['Obama' 'PERSON'],USA,0.4831819534301758,neutral,0.5448939800262451
2013/10/25_13:06,All of you are growing up in changing times especially for the economy.  to @PathwaysInTech,242,179,,business,0.40897461771965027,neutral,0.5359510183334351
2013/10/25_12:57,LIVE: The President speaks about the need for the next generation of Americans to compete in a global economy. http://OFA.BO/EwLpRH ,244,143,['Americans' 'NORP'],USA,0.506201982498169,neutral,0.6323863863945007
2013/10/25_10:26,President Obama speaks about entrepreneurship and the future of the middle class at @PathwaysInTech at 3:45 p.m. ET:http://OFA.BO/wjaQVP,325,190,"['Obama' 'PERSON'],['@PathwaysInTech' 'ORG']",business,0.40145963430404663,neutral,0.7445252537727356
2013/10/24_08:06,Let's do it now. Let's not delay. Let's get this done. And let's do it in a bipartisan way.  #ActOnReform #Immigration,688,308,,business,0.46797406673431396,positive,0.5527158975601196
2013/10/23_12:47,Watch this video about @OFA's efforts to get the House of Representatives to take action on immigration: http://OFA.BO/eyLBEq  #ActOnReform,293,174,"['@OFA' 'ORG'],['the House of Representatives' 'ORG']",politics,0.5966439247131348,neutral,0.8517278432846069
2013/10/22_18:28,"Watch President Obama discuss @Obamacare: ""It's more than just a website."" http://OFA.BO/hPgsZ2",375,237,"['Obama' 'PERSON'],['@Obamacare' 'ORG']",health,0.6704182028770447,neutral,0.737284779548645
2013/10/22_15:45,President Obama recorded a message for @OFA supporters about @Obamacare. Watch here: http://OFA.BO/uXLrvS ,279,195,"['Obama' 'PERSON'],['@OFA' 'ORG'],['@Obamacare' 'ORG']",health,0.6826059818267822,neutral,0.8390209674835205
2013/10/22_12:28,Congress should start solving real problems. It's time the House votes on #immigration reform: http://OFA.BO/44ecC6  #JustFixIt,591,309,"['Congress' 'ORG'],['House' 'ORG']",business,0.39781901240348816,neutral,0.6149282455444336
2013/10/22_08:06,This woman saved money thanks to @Obamacare and the law helped her family #GetCovered. Read more from Fox News:http://OFA.BO/8KZbt8,548,354,"['@Obamacare' 'ORG'],['Fox News' 'ORG']",family,0.5585372447967529,positive,0.7683709263801575
2013/10/21_15:18,"Read Amy's story: ""Obamacare helped me keep my doctor of 27 years"" http://OFA.BO/jMqcnx",447,320,"['Amy' 'PERSON'],['Obamacare' 'ORG']",health,0.7673357129096985,neutral,0.5180222988128662
2013/10/21_13:35,America is making strides toward full equality for all families. Share your #MarriageEquality story: http://OFA.BO/2fw6Hi  #LoveIsLove,599,482,"['America' 'GPE'],['#MarriageEquality story' 'EVENT']",USA,0.7812701463699341,positive,0.8183864951133728
2013/10/21_10:32,Congrats New Jersey. #LoveIsLovepic.twitter.com/cqIdeTbZk7,10849,6780,['New Jersey' 'GPE'],family,0.638502836227417,positive,0.9595246911048889
2013/10/21_09:20,President Obama: It's time to stop rooting for failure. Hard working middle class families are rooting for success. #Obamacare,1171,658,"['Obama' 'PERSON'],['Obamacare' 'EVENT']",family,0.6528381705284119,neutral,0.5471835136413574
2013/10/21_09:02,Even with the website issues we've actually made the process of buying insurance ... a lot smoother than the old way. ,371,281,,business,0.4520201086997986,positive,0.6979646682739258
2013/10/21_08:58,No one is madder than me about the fact that the website isn't working as well as it should ... It's going to get fixed. ,546,370,,business,0.5056106448173523,negative,0.711652398109436
2013/10/21_08:55,We are doing everything we possibly can to get the website working.  #GetCovered,309,184,,business,0.44724538922309875,positive,0.828753650188446
2013/10/21_08:46,Prices have come down. When you add the new tax credits ... prices come down even further.  #Obamacare,361,247,['Obamacare' 'EVENT'],finance,0.46869030594825745,neutral,0.46986889839172363
2013/10/21_08:39,Thousands of people are signing up and saving money as we speak.  on @Obamacare,387,253,,finance,0.5038657188415527,positive,0.514612078666687
2013/10/21_08:34,LIVE: President Obama speaks about @Obamacare and the new health insurance marketplace website. http://OFA.BO/xCvk4t,267,128,"['Obama' 'PERSON'],['@Obamacare' 'ORG']",health,0.7460272908210754,neutral,0.8104656338691711
2013/10/21_07:51,At 11:25 a.m. ET listen to President Obama speak about @Obamacare: http://OFA.BO/V2mywF,292,164,"['Obama' 'PERSON'],['@Obamacare' 'ORG']",health,0.7911026477813721,neutral,0.8194493651390076
2013/10/20_10:25,Retweet if you want the House of Representatives to solve real problems not create new ones. #immigration,5967,1456,['the House of Representatives' 'ORG'],politics,0.7292934656143188,neutral,0.5897972583770752
2013/10/20_08:53,Americans want Congress to solve real problems: http://OFA.BO/qGhAfN  #TimeForRealWork,624,365,"['Americans' 'NORP'],['Congress' 'ORG']",USA,0.6352366805076599,neutral,0.6837650537490845
2013/10/19_11:58,The way business is done in Washington has to change.  on the #shutdown,933,635,['Washington' 'GPE'],business,0.7688813805580139,neutral,0.6075499653816223
2013/10/19_09:45,It's #TimeForRealWork in Congress. It's time for a vote on #immigration reform in the House:http://OFA.BO/ktPiK5,732,438,"['Congress' 'ORG'],['House' 'ORG']",business,0.4580692648887634,neutral,0.7877851724624634
2013/10/18_14:43,Tell Congress: Never let an extreme minority call the shots again. http://OFA.BO/X7hLwf  #TimeForRealWork,938,540,['Congress' 'ORG'],politics,0.47792848944664,neutral,0.4825354218482971
2013/10/18_13:32,For weeks an extreme minority halted America's progress. Tell Congress—never let it happen again. http://OFA.BO/FKSz4J  #TimeForRealWork,770,417,"['America' 'GPE'],['Congress' 'ORG']",USA,0.4260091781616211,negative,0.7069521546363831
2013/10/18_11:21,It's time for lawmakers to get back to solving problems instead of creating them. #TimeForRealWork,1912,1076,,politics,0.5864604115486145,neutral,0.5831438302993774
2013/10/17_08:33,We come from different parties but we are Americans first ... Disagreement cannot mean disfunction. ,3287,1810,['Americans' 'NORP'],USA,0.7511299252510071,neutral,0.6737198233604431
2013/10/17_08:16,The issue is not growth versus fiscal responsibility. We need both.  on creating a budget that works,523,330,,finance,0.8529626727104187,neutral,0.6104966402053833
2013/10/17_08:13,The good news is we'll bounce back from this. We always do. America is the bedrock of the global economy for a reason. ,1036,558,['America' 'GPE'],USA,0.8716778755187988,positive,0.879676103591919
2013/10/17_08:09,Let's be clear there are no winners here ... The American people are completely fed up with Washington.  on the #shutdown,2654,1209,"['American' 'NORP'],['Washington' 'ORG']",politics,0.5572311878204346,negative,0.7703498601913452
2013/10/17_08:05,The first government shutdown in 17 years is now over. ,4201,1746,,politics,0.6997546553611755,neutral,0.6171349287033081
2013/10/17_08:01,Watch the President speak about ending the #shutdown avoiding default and getting back to business:http://OFA.BO/zmrrFz ,375,257,,business,0.41794782876968384,neutral,0.7333122491836548
2013/10/16_20:10,Tonight the Republicans and Democrats in Congress have come together around an agreement that will reopen our government. ,6105,2756,"['Republicans' 'NORP'],['Democrats' 'NORP'],['Congress' 'ORG']",politics,0.7132568359375,neutral,0.5358160734176636
2013/10/16_19:48,Thanks to the millions of Americans who made their voices heard and helped bring the shutdown to an end. Now let's get back to work.,7097,4066,['Americans' 'NORP'],USA,0.5626137852668762,positive,0.7981494069099426
2013/10/16_11:36,Retweet to tell @SpeakerBoehner to #EndThisNow.,3248,482,['@SpeakerBoehner' 'PERSON'],politics,0.6114185452461243,neutral,0.6723546385765076
2013/10/16_08:02,Day 16 of the #TeaPartyShutdown. This can't continue—Congress needs to #EndThisNow.,1201,488,['Congress' 'ORG'],politics,0.7042233943939209,negative,0.7510635852813721
2013/10/15_18:31,This is unacceptable. Tell Tea Party Republicans to stop holding our economy hostage: http://OFA.BO/qNmA3Y,1535,566,"['Tea Party' 'ORG'],['Republicans' 'NORP']",politics,0.6164719462394714,negative,0.8810332417488098
2013/10/15_17:59,Retweet if you believe Congress shouldn't let one faction of one party drive our economy into a ditch. #EndThisNow,5462,926,['Congress' 'ORG'],politics,0.7394496202468872,negative,0.5247713923454285
2013/10/15_17:07,Week 3 of the government shutdown and now Tea Party Republicans are threatening an economic shutdown. #EndThisNow: http://OFA.BO/y8FR9F,939,273,"['Tea Party' 'ORG'],['Republicans' 'NORP']",politics,0.8046261072158813,negative,0.6957589387893677
2013/10/15_16:35,Tea Party Republicans in Congress are threatening an economic shutdown. It's time to say: #EndThisNow http://OFA.BO/cvSQnS ,967,292,"['Tea Party' 'ORG'],['Republicans' 'NORP'],['Congress' 'ORG']",politics,0.7451726794242859,negative,0.6247366666793823
2013/10/15_13:44,It's time to put people back to work. Tell Congress to #EndThisNow: http://OFA.BO/iSHMhm ,726,264,['Congress' 'ORG'],business,0.4214216470718384,neutral,0.6197960376739502
